time Receptor Messenger ReceptorActive
531.29 241 55104 259
531.3 239 55084 261
531.31 237 55064 263
531.32 237 55045 263
531.33 241 55023 259
531.34 243 55004 257
531.35 242 54979 258
531.36 241 54959 259
531.37 240 54941 260
531.38 241 54925 259
531.39 241 54906 259
531.4 242 54895 258
531.41 241 54879 259
531.42 239 54860 261
531.43 235 54840 265
531.44 236 54825 264
531.45 234 54802 266
531.46 233 54786 267
531.47 233 54772 267
531.48 234 54754 266
531.49 234 54736 266
531.5 233 54725 267
531.51 232 54706 268
531.52 231 54688 269
531.53 231 54676 269
531.54 230 54651 270
531.55 231 54635 269
531.56 233 54620 267
531.57 230 54609 270
531.58 229 54584 271
531.59 227 54569 273
531.6 227 54554 273
531.61 230 54537 270
531.62 231 54524 269
531.63 230 54508 270
531.64 229 54494 271
531.65 230 54487 270
531.66 229 54473 271
531.67 227 54457 273
531.68 227 54444 273
531.69 226 54421 274
531.7 227 54410 273
531.71 228 54390 272
531.72 227 54375 273
531.73 228 54355 272
531.74 230 54344 270
531.75 234 54336 266
531.76 238 54325 262
531.77 241 54314 259
531.78 236 54294 264
531.79 240 54286 260
531.8 239 54267 261
531.81 238 54245 262
531.82 240 54231 260
531.83 242 54211 258
531.84 244 54202 256
531.85 244 54189 256
531.86 242 54175 258
531.87 241 54158 259
531.88 242 54144 258
531.89 244 54134 256
531.9 242 54120 258
531.91 243 54104 257
531.92 242 54086 258
531.93 238 54064 262
531.94 240 54042 260
531.95 239 54026 261
531.96 243 54014 257
531.97 244 54002 256
531.98 245 53985 255
531.99 247 53970 253
532 246 53953 254
532.01 246 53936 254
532.02 244 55547 256
532.03 243 55529 257
532.04 242 55514 258
532.05 241 55500 259
532.06 240 55481 260
532.07 242 55466 258
532.08 247 55456 253
532.09 253 55443 247
532.1 253 55432 247
532.11 254 55420 246
532.12 256 55402 244
532.13 257 55386 243
532.14 256 55364 244
532.15 257 55352 243
532.16 253 55336 247
532.17 251 55314 249
532.18 251 55301 249
532.19 253 55287 247
532.2 257 55274 243
532.21 259 55259 241
532.22 260 55245 240
532.23 259 55222 241
532.24 258 55214 242
532.25 259 55198 241
532.26 258 55183 242
532.27 254 55162 246
532.28 258 55150 242
532.29 255 55131 245
532.3 255 55114 245
532.31 252 55096 248
532.32 253 55087 247
532.33 254 55072 246
532.34 255 55061 245
532.35 253 55038 247
532.36 253 55020 247
532.37 255 55008 245
532.38 258 54996 242
532.39 256 54973 244
532.4 257 54959 243
532.41 258 54933 242
532.42 260 54920 240
532.43 259 54900 241
532.44 262 54885 238
532.45 263 54872 237
532.46 262 54857 238
532.47 261 54846 239
532.48 261 54835 239
532.49 261 54816 239
532.5 260 54798 240
532.51 263 54777 237
532.52 264 54769 236
532.53 262 54751 238
532.54 264 54739 236
532.55 261 54721 239
532.56 260 54703 240
532.57 258 54685 242
532.58 259 54668 241
532.59 255 54651 245
532.6 253 54634 247
532.61 254 54625 246
532.62 255 54615 245
532.63 253 54593 247
532.64 251 54581 249
532.65 250 54566 250
532.66 251 54546 249
532.67 255 54528 245
532.68 254 54512 246
532.69 255 54493 245
532.7 256 54479 244
532.71 258 54467 242
532.72 256 54453 244
532.73 256 54438 244
532.74 257 54416 243
532.75 256 54407 244
532.76 253 54391 247
532.77 254 54372 246
532.78 251 54354 249
532.79 254 54343 246
532.8 252 54322 248
532.81 251 54297 249
532.82 253 54288 247
532.83 257 54277 243
532.84 261 54264 239
532.85 260 54254 240
532.86 258 54234 242
532.87 261 54223 239
532.88 258 54208 242
532.89 257 54193 243
532.9 259 54174 241
532.91 259 54163 241
532.92 259 54149 241
532.93 257 54136 243
532.94 256 54119 244
532.95 257 54106 243
532.96 258 54083 242
532.97 256 54065 244
532.98 260 54053 240
532.99 261 54037 239
533 263 54027 237
533.01 262 54014 238
533.02 264 55625 236
533.03 264 55608 236
533.04 265 55592 235
533.05 266 55579 234
533.06 264 55561 236
533.07 265 55551 235
533.08 264 55527 236
533.09 263 55515 237
533.1 261 55501 239
533.11 259 55485 241
533.12 259 55476 241
533.13 260 55458 240
533.14 261 55443 239
533.15 268 55439 232
533.16 268 55425 232
533.17 268 55413 232
533.18 269 55397 231
533.19 269 55381 231
533.2 271 55359 229
533.21 271 55346 229
533.22 275 55336 225
533.23 275 55315 225
533.24 272 55295 228
533.25 269 55273 231
533.26 271 55255 229
533.27 271 55229 229
533.28 273 55216 227
533.29 272 55197 228
533.3 273 55183 227
533.31 276 55171 224
533.32 273 55154 227
533.33 273 55137 227
533.34 272 55123 228
533.35 276 55113 224
533.36 278 55099 222
533.37 277 55084 223
533.38 276 55065 224
533.39 277 55054 223
533.4 274 55035 226
533.41 276 55027 224
533.42 272 55007 228
533.43 271 54995 229
533.44 270 54984 230
533.45 269 54965 231
533.46 268 54946 232
533.47 264 54921 236
533.48 258 54902 242
533.49 258 54889 242
533.5 261 54879 239
533.51 261 54863 239
533.52 260 54841 240
533.53 260 54823 240
533.54 263 54810 237
533.55 263 54785 237
533.56 261 54771 239
533.57 262 54760 238
533.58 266 54752 234
533.59 269 54740 231
533.6 270 54732 230
533.61 269 54712 231
533.62 270 54697 230
533.63 268 54667 232
533.64 267 54657 233
533.65 266 54634 234
533.66 269 54628 231
533.67 272 54611 228
533.68 269 54598 231
533.69 266 54586 234
533.7 267 54567 233
533.71 268 54557 232
533.72 269 54545 231
533.73 267 54529 233
533.74 263 54506 237
533.75 265 54491 235
533.76 266 54474 234
533.77 261 54451 239
533.78 262 54445 238
533.79 263 54425 237
533.8 263 54406 237
533.81 261 54391 239
533.82 259 54369 241
533.83 259 54360 241
533.84 259 54348 241
533.85 260 54331 240
533.86 260 54317 240
533.87 258 54304 242
533.88 258 54289 242
533.89 261 54278 239
533.9 262 54256 238
533.91 262 54240 238
533.92 259 54219 241
533.93 257 54198 243
533.94 258 54181 242
533.95 256 54167 244
533.96 256 54156 244
533.97 261 54144 239
533.98 264 54131 236
533.99 265 54124 235
534 264 54103 236
534.01 263 54090 237
534.02 267 56675 233
534.03 266 56661 234
534.04 267 56645 233
534.05 269 56633 231
534.06 267 56618 233
534.07 268 56605 232
534.08 272 56599 228
534.09 271 56584 229
534.1 271 56569 229
534.11 271 56550 229
534.12 268 56534 232
534.13 269 56521 231
534.14 267 56506 233
534.15 264 56489 236
534.16 264 56472 236
534.17 263 56456 237
534.18 260 56436 240
534.19 261 56419 239
534.2 261 56406 239
534.21 261 56391 239
534.22 259 56371 241
534.23 255 56353 245
534.24 258 56342 242
534.25 257 56329 243
534.26 257 56316 243
534.27 255 56302 245
534.28 258 56292 242
534.29 259 56276 241
534.3 260 56261 240
534.31 260 56249 240
534.32 258 56222 242
534.33 259 56206 241
534.34 261 56188 239
534.35 257 56171 243
534.36 257 56158 243
534.37 258 56142 242
534.38 258 56123 242
534.39 257 56108 243
534.4 256 56094 244
534.41 259 56078 241
534.42 258 56062 242
534.43 258 56053 242
534.44 263 56042 237
534.45 264 56033 236
534.46 266 56014 234
534.47 263 55995 237
534.48 264 55984 236
534.49 262 55967 238
534.5 262 55953 238
534.51 264 55940 236
534.52 259 55912 241
534.53 261 55899 239
534.54 260 55883 240
534.55 260 55866 240
534.56 262 55849 238
534.57 260 55839 240
534.58 260 55828 240
534.59 260 55811 240
534.6 258 55790 242
534.61 260 55775 240
534.62 259 55754 241
534.63 256 55731 244
534.64 255 55711 245
534.65 257 55696 243
534.66 256 55683 244
534.67 259 55668 241
534.68 259 55657 241
534.69 255 55637 245
534.7 255 55624 245
534.71 256 55616 244
534.72 254 55606 246
534.73 252 55598 248
534.74 252 55588 248
534.75 253 55579 247
534.76 252 55563 248
534.77 254 55550 246
534.78 254 55529 246
534.79 259 55518 241
534.8 261 55504 239
534.81 261 55491 239
534.82 261 55472 239
534.83 260 55453 240
534.84 258 55434 242
534.85 256 55413 244
534.86 253 55386 247
534.87 251 55368 249
534.88 254 55353 246
534.89 253 55337 247
534.9 254 55321 246
534.91 256 55310 244
534.92 255 55296 245
534.93 252 55277 248
534.94 249 55261 251
534.95 251 55241 249
534.96 254 55225 246
534.97 253 55211 247
534.98 252 55194 248
534.99 253 55179 247
535 254 55166 246
535.01 252 55152 248
535.02 255 56642 245
535.03 256 56629 244
535.04 257 56611 243
535.05 255 56591 245
535.06 253 56574 247
535.07 253 56558 247
535.08 252 56544 248
535.09 249 56517 251
535.1 250 56503 250
535.11 252 56495 248
535.12 253 56481 247
535.13 252 56464 248
535.14 255 56457 245
535.15 253 56440 247
535.16 255 56430 245
535.17 249 56414 251
535.18 248 56395 252
535.19 247 56378 253
535.2 243 56359 257
535.21 242 56339 258
535.22 238 56330 262
535.23 239 56311 261
535.24 235 56291 265
535.25 239 56280 261
535.26 240 56268 260
535.27 238 56246 262
535.28 238 56232 262
535.29 240 56221 260
535.3 239 56208 261
535.31 235 56187 265
535.32 234 56168 266
535.33 235 56150 265
535.34 236 56131 264
535.35 234 56110 266
535.36 233 56095 267
535.37 234 56081 266
535.38 229 56066 271
535.39 231 56050 269
535.4 232 56033 268
535.41 234 56018 266
535.42 239 56001 261
535.43 239 55992 261
535.44 240 55980 260
535.45 244 55964 256
535.46 244 55951 256
535.47 248 55939 252
535.48 247 55918 253
535.49 244 55904 256
535.5 248 55886 252
535.51 248 55872 252
535.52 245 55849 255
535.53 246 55829 254
535.54 245 55811 255
535.55 247 55794 253
535.56 248 55776 252
535.57 248 55757 252
535.58 244 55736 256
535.59 246 55726 254
535.6 245 55714 255
535.61 245 55699 255
535.62 244 55679 256
535.63 245 55661 255
535.64 243 55634 257
535.65 245 55624 255
535.66 243 55610 257
535.67 243 55597 257
535.68 243 55579 257
535.69 244 55561 256
535.7 244 55542 256
535.71 246 55529 254
535.72 244 55516 256
535.73 238 55499 262
535.74 240 55484 260
535.75 238 55467 262
535.76 240 55461 260
535.77 239 55440 261
535.78 237 55423 263
535.79 238 55409 262
535.8 238 55384 262
535.81 240 55371 260
535.82 240 55345 260
535.83 241 55330 259
535.84 242 55320 258
535.85 243 55314 257
535.86 244 55296 256
535.87 243 55279 257
535.88 241 55268 259
535.89 239 55250 261
535.9 238 55235 262
535.91 237 55219 263
535.92 239 55199 261
535.93 241 55177 259
535.94 243 55157 257
535.95 244 55145 256
535.96 244 55125 256
535.97 243 55105 257
535.98 240 55083 260
535.99 240 55068 260
536 237 55050 263
536.01 239 55043 261
536.02 243 56278 257
536.03 244 56262 256
536.04 245 56240 255
536.05 252 56236 248
536.06 250 56216 250
536.07 250 56203 250
536.08 251 56188 249
536.09 253 56178 247
536.1 250 56162 250
536.11 250 56147 250
536.12 248 56129 252
536.13 249 56118 251
536.14 249 56102 251
536.15 251 56083 249
536.16 255 56071 245
536.17 254 56054 246
536.18 257 56038 243
536.19 257 56027 243
536.2 254 56006 246
536.21 255 55992 245
536.22 256 55978 244
536.23 261 55969 239
536.24 260 55956 240
536.25 262 55940 238
536.26 262 55924 238
536.27 262 55907 238
536.28 261 55891 239
536.29 257 55869 243
536.3 258 55860 242
536.31 257 55849 243
536.32 258 55841 242
536.33 254 55813 246
536.34 255 55797 245
536.35 258 55783 242
536.36 253 55766 247
536.37 254 55747 246
536.38 257 55735 243
536.39 258 55722 242
536.4 257 55701 243
536.41 259 55679 241
536.42 257 55658 243
536.43 254 55633 246
536.44 256 55617 244
536.45 254 55600 246
536.46 255 55588 245
536.47 255 55564 245
536.48 256 55538 244
536.49 255 55523 245
536.5 252 55508 248
536.51 254 55491 246
536.52 254 55476 246
536.53 251 55460 249
536.54 249 55438 251
536.55 248 55418 252
536.56 249 55406 251
536.57 255 55398 245
536.58 253 55380 247
536.59 255 55367 245
536.6 256 55346 244
536.61 256 55328 244
536.62 257 55315 243
536.63 257 55293 243
536.64 253 55273 247
536.65 253 55259 247
536.66 254 55239 246
536.67 252 55218 248
536.68 255 55202 245
536.69 255 55189 245
536.7 260 55182 240
536.71 263 55169 237
536.72 262 55150 238
536.73 258 55132 242
536.74 259 55118 241
536.75 259 55098 241
536.76 257 55078 243
536.77 260 55067 240
536.78 262 55048 238
536.79 260 55024 240
536.8 261 55007 239
536.81 259 54994 241
536.82 257 54981 243
536.83 256 54966 244
536.84 259 54942 241
536.85 260 54920 240
536.86 260 54904 240
536.87 258 54885 242
536.88 260 54862 240
536.89 263 54839 237
536.9 257 54820 243
536.91 255 54803 245
536.92 253 54787 247
536.93 253 54769 247
536.94 251 54754 249
536.95 248 54742 252
536.96 245 54720 255
536.97 244 54697 256
536.98 246 54685 254
536.99 245 54666 255
537 240 54640 260
537.01 242 54624 258
537.02 243 56652 257
537.03 240 56637 260
537.04 243 56625 257
537.05 246 56611 254
537.06 250 56604 250
537.07 251 56589 249
537.08 252 56576 248
537.09 254 56561 246
537.1 252 56543 248
537.11 253 56524 247
537.12 252 56509 248
537.13 249 56493 251
537.14 246 56481 254
537.15 247 56469 253
537.16 253 56459 247
537.17 253 56449 247
537.18 254 56433 246
537.19 252 56415 248
537.2 256 56399 244
537.21 255 56388 245
537.22 258 56370 242
537.23 256 56349 244
537.24 255 56333 245
537.25 258 56320 242
537.26 258 56309 242
537.27 255 56280 245
537.28 259 56271 241
537.29 262 56256 238
537.3 264 56246 236
537.31 267 56227 233
537.32 267 56207 233
537.33 262 56185 238
537.34 261 56165 239
537.35 263 56150 237
537.36 264 56134 236
537.37 261 56113 239
537.38 257 56094 243
537.39 255 56069 245
537.4 259 56056 241
537.41 262 56047 238
537.42 260 56031 240
537.43 258 56014 242
537.44 259 55997 241
537.45 258 55978 242
537.46 260 55964 240
537.47 265 55951 235
537.48 264 55929 236
537.49 267 55918 233
537.5 260 55898 240
537.51 254 55875 246
537.52 254 55858 246
537.53 255 55848 245
537.54 254 55834 246
537.55 255 55808 245
537.56 252 55781 248
537.57 256 55774 244
537.58 257 55755 243
537.59 258 55736 242
537.6 256 55721 244
537.61 256 55711 244
537.62 256 55697 244
537.63 256 55674 244
537.64 257 55657 243
537.65 257 55638 243
537.66 256 55622 244
537.67 255 55606 245
537.68 257 55590 243
537.69 257 55574 243
537.7 256 55557 244
537.71 253 55539 247
537.72 252 55524 248
537.73 249 55506 251
537.74 250 55492 250
537.75 249 55474 251
537.76 248 55459 252
537.77 250 55442 250
537.78 247 55425 253
537.79 247 55410 253
537.8 247 55394 253
537.81 244 55374 256
537.82 244 55363 256
537.83 244 55346 256
537.84 246 55334 254
537.85 246 55320 254
537.86 243 55303 257
537.87 239 55283 261
537.88 241 55270 259
537.89 242 55257 258
537.9 243 55246 257
537.91 244 55230 256
537.92 242 55211 258
537.93 246 55204 254
537.94 247 55188 253
537.95 245 55177 255
537.96 245 55162 255
537.97 246 55147 254
537.98 245 55129 255
537.99 246 55118 254
538 248 55105 252
538.01 253 55087 247
538.02 252 57319 248
538.03 255 57311 245
538.04 257 57303 243
538.05 257 57281 243
538.06 254 57261 246
538.07 256 57246 244
538.08 253 57224 247
538.09 253 57216 247
538.1 255 57205 245
538.11 258 57189 242
538.12 253 57175 247
538.13 255 57161 245
538.14 253 57144 247
538.15 252 57129 248
538.16 255 57114 245
538.17 254 57090 246
538.18 255 57077 245
538.19 259 57064 241
538.2 260 57046 240
538.21 257 57029 243
538.22 256 57009 244
538.23 256 56997 244
538.24 254 56983 246
538.25 254 56968 246
538.26 256 56952 244
538.27 254 56939 246
538.28 256 56932 244
538.29 253 56918 247
538.3 251 56907 249
538.31 252 56888 248
538.32 253 56876 247
538.33 256 56859 244
538.34 254 56838 246
538.35 255 56824 245
538.36 255 56807 245
538.37 253 56787 247
538.38 253 56779 247
538.39 255 56767 245
538.4 257 56756 243
538.41 262 56750 238
538.42 261 56736 239
538.43 260 56712 240
538.44 260 56698 240
538.45 259 56678 241
538.46 259 56664 241
538.47 260 56653 240
538.48 261 56637 239
538.49 262 56620 238
538.5 259 56600 241
538.51 261 56591 239
538.52 258 56572 242
538.53 261 56559 239
538.54 262 56541 238
538.55 263 56526 237
538.56 262 56509 238
538.57 265 56498 235
538.58 263 56481 237
538.59 259 56464 241
538.6 258 56448 242
538.61 257 56428 243
538.62 259 56417 241
538.63 259 56391 241
538.64 260 56371 240
538.65 257 56352 243
538.66 258 56343 242
538.67 257 56322 243
538.68 257 56304 243
538.69 258 56291 242
538.7 258 56272 242
538.71 255 56258 245
538.72 256 56244 244
538.73 251 56222 249
538.74 250 56199 250
538.75 247 56186 253
538.76 242 56167 258
538.77 244 56145 256
538.78 247 56126 253
538.79 248 56112 252
538.8 248 56096 252
538.81 245 56077 255
538.82 250 56072 250
538.83 252 56060 248
538.84 251 56040 249
538.85 249 56021 251
538.86 249 56001 251
538.87 250 55983 250
538.88 256 55973 244
538.89 258 55960 242
538.9 259 55946 241
538.91 260 55931 240
538.92 257 55911 243
538.93 252 55895 248
538.94 254 55883 246
538.95 251 55865 249
538.96 249 55849 251
538.97 252 55838 248
538.98 251 55825 249
538.99 249 55804 251
539 250 55788 250
539.01 249 55774 251
539.02 252 57363 248
539.03 255 57354 245
539.04 252 57342 248
539.05 254 57326 246
539.06 256 57311 244
539.07 255 57296 245
539.08 253 57273 247
539.09 252 57257 248
539.1 250 57234 250
539.11 253 57221 247
539.12 253 57212 247
539.13 255 57198 245
539.14 250 57169 250
539.15 249 57149 251
539.16 250 57136 250
539.17 249 57114 251
539.18 251 57100 249
539.19 252 57089 248
539.2 254 57075 246
539.21 256 57064 244
539.22 255 57047 245
539.23 253 57030 247
539.24 249 57014 251
539.25 250 57001 250
539.26 247 56988 253
539.27 246 56976 254
539.28 250 56966 250
539.29 253 56954 247
539.3 247 56923 253
539.31 245 56903 255
539.32 246 56892 254
539.33 246 56875 254
539.34 251 56864 249
539.35 251 56845 249
539.36 253 56829 247
539.37 253 56818 247
539.38 250 56803 250
539.39 248 56782 252
539.4 247 56767 253
539.41 245 56745 255
539.42 244 56725 256
539.43 244 56711 256
539.44 242 56697 258
539.45 243 56683 257
539.46 245 56671 255
539.47 245 56655 255
539.48 245 56646 255
539.49 242 56627 258
539.5 243 56617 257
539.51 246 56597 254
539.52 245 56580 255
539.53 245 56557 255
539.54 244 56545 256
539.55 238 56524 262
539.56 239 56495 261
539.57 237 56475 263
539.58 234 56456 266
539.59 236 56443 264
539.6 238 56426 262
539.61 239 56413 261
539.62 240 56399 260
539.63 239 56380 261
539.64 244 56371 256
539.65 243 56357 257
539.66 242 56342 258
539.67 241 56323 259
539.68 238 56302 262
539.69 237 56286 263
539.7 238 56263 262
539.71 236 56250 264
539.72 237 56240 263
539.73 239 56232 261
539.74 240 56216 260
539.75 239 56195 261
539.76 241 56186 259
539.77 241 56170 259
539.78 239 56154 261
539.79 240 56140 260
539.8 241 56127 259
539.81 239 56108 261
539.82 233 56086 267
539.83 231 56068 269
539.84 230 56052 270
539.85 229 56030 271
539.86 230 56015 270
539.87 232 56000 268
539.88 234 55989 266
539.89 234 55970 266
539.9 234 55955 266
539.91 233 55939 267
539.92 231 55923 269
539.93 234 55908 266
539.94 234 55886 266
539.95 235 55879 265
539.96 237 55861 263
539.97 241 55851 259
539.98 239 55832 261
539.99 242 55817 258
540 242 55808 258
540.01 243 55795 257
540.02 239 56884 261
540.03 236 56869 264
540.04 239 56851 261
540.05 240 56831 260
540.06 238 56815 262
540.07 243 56803 257
540.08 243 56785 257
540.09 249 56771 251
540.1 250 56755 250
540.11 252 56744 248
540.12 257 56736 243
540.13 259 56726 241
540.14 259 56712 241
540.15 261 56701 239
540.16 262 56687 238
540.17 262 56669 238
540.18 260 56648 240
540.19 257 56628 243
540.2 257 56607 243
540.21 256 56587 244
540.22 257 56576 243
540.23 259 56566 241
540.24 262 56553 238
540.25 263 56543 237
540.26 261 56527 239
540.27 264 56504 236
540.28 259 56482 241
540.29 260 56470 240
540.3 260 56450 240
540.31 260 56433 240
540.32 260 56409 240
540.33 259 56400 241
540.34 257 56384 243
540.35 256 56365 244
540.36 252 56341 248
540.37 251 56325 249
540.38 253 56314 247
540.39 253 56295 247
540.4 252 56275 248
540.41 255 56268 245
540.42 257 56252 243
540.43 259 56238 241
540.44 256 56218 244
540.45 259 56205 241
540.46 260 56190 240
540.47 258 56171 242
540.48 256 56153 244
540.49 255 56139 245
540.5 258 56130 242
540.51 258 56115 242
540.52 257 56101 243
540.53 255 56085 245
540.54 255 56070 245
540.55 253 56049 247
540.56 254 56038 246
540.57 250 56007 250
540.58 251 55990 249
540.59 250 55973 250
540.6 253 55972 247
540.61 249 55959 251
540.62 250 55948 250
540.63 249 55923 251
540.64 248 55911 252
540.65 248 55888 252
540.66 251 55879 249
540.67 250 55861 250
540.68 251 55845 249
540.69 252 55827 248
540.7 254 55815 246
540.71 253 55794 247
540.72 257 55781 243
540.73 258 55765 242
540.74 258 55745 242
540.75 261 55737 239
540.76 255 55718 245
540.77 252 55695 248
540.78 252 55682 248
540.79 252 55670 248
540.8 252 55656 248
540.81 253 55646 247
540.82 252 55628 248
540.83 253 55613 247
540.84 253 55594 247
540.85 248 55575 252
540.86 244 55553 256
540.87 244 55533 256
540.88 247 55512 253
540.89 251 55506 249
540.9 248 55491 252
540.91 247 55475 253
540.92 247 55461 253
540.93 245 55444 255
540.94 247 55430 253
540.95 251 55414 249
540.96 253 55398 247
540.97 255 55381 245
540.98 253 55360 247
540.99 253 55348 247
541 251 55334 249
541.01 251 55320 249
541.02 250 55844 250
541.03 246 55826 254
541.04 247 55812 253
541.05 248 55805 252
541.06 252 55792 248
541.07 252 55768 248
541.08 254 55756 246
541.09 255 55743 245
541.1 251 55723 249
541.11 254 55712 246
541.12 255 55693 245
541.13 254 55678 246
541.14 255 55659 245
541.15 247 55637 253
541.16 240 55618 260
541.17 242 55601 258
541.18 242 55588 258
541.19 239 55575 261
541.2 240 55559 260
541.21 240 55546 260
541.22 238 55529 262
541.23 237 55513 263
541.24 236 55493 264
541.25 235 55470 265
541.26 236 55457 264
541.27 235 55434 265
541.28 234 55424 266
541.29 235 55408 265
541.3 234 55391 266
541.31 237 55381 263
541.32 234 55366 266
541.33 235 55347 265
541.34 235 55331 265
541.35 234 55308 266
541.36 236 55292 264
541.37 239 55274 261
541.38 240 55255 260
541.39 238 55237 262
541.4 238 55227 262
541.41 237 55208 263
541.42 241 55201 259
541.43 241 55182 259
541.44 237 55168 263
541.45 240 55152 260
541.46 239 55136 261
541.47 239 55120 261
541.48 242 55107 258
541.49 242 55098 258
541.5 245 55094 255
541.51 241 55081 259
541.52 240 55057 260
541.53 242 55039 258
541.54 242 55026 258
541.55 238 55007 262
541.56 235 54986 265
541.57 237 54965 263
541.58 237 54955 263
541.59 239 54940 261
541.6 244 54930 256
541.61 243 54914 257
541.62 241 54896 259
541.63 243 54869 257
541.64 241 54847 259
541.65 242 54834 258
541.66 240 54817 260
541.67 240 54801 260
541.68 239 54782 261
541.69 240 54773 260
541.7 240 54758 260
541.71 242 54742 258
541.72 243 54732 257
541.73 246 54715 254
541.74 249 54703 251
541.75 245 54682 255
541.76 246 54668 254
541.77 246 54655 254
541.78 247 54634 253
541.79 245 54621 255
541.8 245 54604 255
541.81 245 54591 255
541.82 247 54581 253
541.83 247 54560 253
541.84 246 54538 254
541.85 246 54525 254
541.86 239 54508 261
541.87 242 54490 258
541.88 242 54479 258
541.89 242 54466 258
541.9 241 54446 259
541.91 243 54431 257
541.92 245 54419 255
541.93 246 54404 254
541.94 250 54397 250
541.95 251 54384 249
541.96 254 54376 246
541.97 255 54361 245
541.98 257 54349 243
541.99 257 54336 243
542 260 54326 240
542.01 262 54312 238
542.02 267 56097 233
542.03 265 56076 235
542.04 266 56067 234
542.05 264 56047 236
542.06 267 56034 233
542.07 267 56019 233
542.08 270 56011 230
542.09 271 55994 229
542.1 268 55970 232
542.11 265 55955 235
542.12 265 55940 235
542.13 266 55927 234
542.14 265 55903 235
542.15 266 55879 234
542.16 266 55850 234
542.17 269 55836 231
542.18 269 55825 231
542.19 270 55801 230
542.2 272 55791 228
542.21 271 55776 229
542.22 269 55759 231
542.23 269 55746 231
542.24 266 55722 234
542.25 270 55703 230
542.26 268 55682 232
542.27 269 55667 231
542.28 267 55650 233
542.29 268 55639 232
542.3 265 55622 235
542.31 265 55609 235
542.32 266 55587 234
542.33 267 55574 233
542.34 261 55552 239
542.35 261 55543 239
542.36 256 55527 244
542.37 254 55515 246
542.38 252 55486 248
542.39 254 55475 246
542.4 259 55465 241
542.41 258 55446 242
542.42 258 55438 242
542.43 260 55421 240
542.44 258 55408 242
542.45 257 55395 243
542.46 256 55380 244
542.47 251 55364 249
542.48 252 55350 248
542.49 250 55329 250
542.5 252 55319 248
542.51 251 55303 249
542.52 249 55286 251
542.53 250 55270 250
542.54 249 55249 251
542.55 245 55228 255
542.56 248 55209 252
542.57 250 55194 250
542.58 249 55177 251
542.59 249 55163 251
542.6 250 55148 250
542.61 248 55124 252
542.62 247 55105 253
542.63 245 55089 255
542.64 244 55075 256
542.65 243 55060 257
542.66 245 55044 255
542.67 243 55030 257
542.68 243 55013 257
542.69 247 55000 253
542.7 246 54977 254
542.71 247 54964 253
542.72 253 54956 247
542.73 253 54944 247
542.74 253 54929 247
542.75 252 54916 248
542.76 249 54902 251
542.77 252 54893 248
542.78 252 54875 248
542.79 251 54852 249
542.8 251 54831 249
542.81 250 54813 250
542.82 251 54806 249
542.83 254 54795 246
542.84 257 54787 243
542.85 257 54774 243
542.86 259 54755 241
542.87 259 54736 241
542.88 254 54718 246
542.89 256 54705 244
542.9 255 54685 245
542.91 254 54667 246
542.92 256 54647 244
542.93 255 54626 245
542.94 258 54609 242
542.95 253 54593 247
542.96 253 54578 247
542.97 249 54558 251
542.98 246 54542 254
542.99 247 54530 253
543 246 54513 254
543.01 248 54498 252
543.02 252 55340 248
543.03 250 55323 250
543.04 253 55311 247
543.05 253 55292 247
543.06 250 55274 250
543.07 246 55258 254
543.08 244 55238 256
543.09 242 55225 258
543.1 244 55210 256
543.11 246 55202 254
543.12 246 55188 254
543.13 245 55168 255
543.14 246 55152 254
543.15 251 55139 249
543.16 254 55128 246
543.17 251 55108 249
543.18 254 55101 246
543.19 250 55080 250
543.2 253 55064 247
543.21 252 55050 248
543.22 251 55032 249
543.23 249 55013 251
543.24 252 55005 248
543.25 255 54999 245
543.26 254 54982 246
543.27 253 54969 247
543.28 254 54957 246
543.29 251 54934 249
543.3 251 54912 249
543.31 249 54899 251
543.32 249 54883 251
543.33 252 54869 248
543.34 252 54855 248
543.35 250 54836 250
543.36 248 54810 252
543.37 250 54803 250
543.38 250 54787 250
543.39 250 54767 250
543.4 248 54750 252
543.41 248 54734 252
543.42 250 54717 250
543.43 253 54696 247
543.44 251 54675 249
543.45 251 54659 249
543.46 253 54646 247
543.47 252 54634 248
543.48 250 54618 250
543.49 248 54599 252
543.5 245 54585 255
543.51 243 54559 257
543.52 241 54539 259
543.53 241 54522 259
543.54 240 54499 260
543.55 239 54480 261
543.56 237 54463 263
543.57 238 54448 262
543.58 241 54430 259
543.59 242 54420 258
543.6 240 54398 260
543.61 240 54382 260
543.62 242 54370 258
543.63 241 54349 259
543.64 238 54330 262
543.65 240 54319 260
543.66 241 54304 259
543.67 239 54291 261
543.68 238 54278 262
543.69 236 54257 264
543.7 234 54243 266
543.71 232 54227 268
543.72 235 54212 265
543.73 233 54197 267
543.74 235 54179 265
543.75 236 54163 264
543.76 238 54149 262
543.77 236 54132 264
543.78 237 54113 263
543.79 239 54095 261
543.8 237 54069 263
543.81 238 54054 262
543.82 236 54033 264
543.83 236 54013 264
543.84 236 54005 264
543.85 238 53993 262
543.86 243 53977 257
543.87 244 53961 256
543.88 245 53945 255
543.89 241 53923 259
543.9 242 53909 258
543.91 242 53895 258
543.92 236 53870 264
543.93 237 53860 263
543.94 237 53844 263
543.95 237 53831 263
543.96 235 53817 265
543.97 236 53807 264
543.98 235 53790 265
543.99 235 53776 265
544 236 53759 264
544.01 236 53745 264
